sample_id,source_mode,symbol,direction_guess,direction_confidence,window_start,window_end,anchor_timestamp,anchor_timeframe,anchor_date,month,session,candidate_source_type,entry_level_source,entry_level_confidence,entry_level_price,entry_level_is_heuristic,volatility_bucket,chart_path,html_path,execution_data_status,m1_candles_count,m5_candles_count,m15_candles_count,h1_candles_count,m1_count,m5_count,m15_count,h1_count,execution_window_start,execution_window_end,candidate_reason_codes,limitations,reviewer_should_skip_due_to_missing_ltf_data_manual,htf_liquidity_class_manual,ltf_liquidity_class_manual,multi_tf_alignment_manual,liquidity_taken_manual,liquidity_depth_quality_manual,shallow_liquidity_trap_manual,target_liquidity_available_manual,reaction_zone_present_manual,reaction_zone_type_manual,reaction_zone_age_quality_manual,fvg_valid_manual,ifvg_valid_manual,volume_crack_present_manual,volume_profile_clean_manual,number_theory_confluence_manual,adelin_v2_label_manual,would_trade_manual,no_trade_reason_manual,setup_quality_score_manual,reversal_or_continuation_manual,rare_ifvg_continuation_candidate_manual,expected_sl_pips_manual,sl_acceptable_manual,be_after_reaction_manual,early_close_candidate_manual,accumulation_after_entry_manual,m1_engulfing_against_manual,runner_target_manual,partial_management_manual,expected_target_area_manual,actual_reaction_quality_manual,actual_followthrough_quality_manual,reviewer_confidence_manual,reviewer_notes
sample_001,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-01-29T13:00:00+00:00,2026-01-29T17:30:00+00:00,2026-01-29T14:30:00+00:00,M15,2026-01-29,2026-01,NEW_YORK_OPEN,ROUND_LEVEL,ROUND_LEVEL,HIGH,5530.0,True,HIGH_VOLATILITY,charts/sample_001.svg,examples/sample_001.html,REVIEWABLE_M1_M5,72,55,19,5,72,55,19,5,2026-01-29T13:00:00+00:00,2026-01-29T17:30:00+00:00,NUMBER_THEORY_LEVEL_NEAR|NEW_YORK_OPEN_CONTEXT|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_002,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,HIGH,2026-01-29T17:15:00+00:00,2026-01-29T21:45:00+00:00,2026-01-29T18:45:00+00:00,M15,2026-01-29,2026-01,OTHER,SWEEP_EXTREME,SWEEP_EXTREME,LOW,5311.19,True,HIGH_VOLATILITY,charts/sample_002.svg,examples/sample_002.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-01-29T17:15:00+00:00,2026-01-29T21:45:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_003,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-01-29T23:30:00+00:00,2026-01-30T04:00:00+00:00,2026-01-30T01:00:00+00:00,M15,2026-01-30,2026-01,ASIA_OPEN,SWEPT_LIQUIDITY_LEVEL,SWEPT_LIQUIDITY_LEVEL,MEDIUM,5426.08,True,HIGH_VOLATILITY,charts/sample_003.svg,examples/sample_003.html,REVIEWABLE_M1_M5,208,43,15,4,208,43,15,4,2026-01-29T23:30:00+00:00,2026-01-30T04:00:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|ASIA_OPEN_CONTEXT|SWEPT_LIQUIDITY_LEVEL_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_004,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-02-02T05:15:00+00:00,2026-02-02T09:45:00+00:00,2026-02-02T06:45:00+00:00,M15,2026-02-02,2026-02,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,4680.0,True,HIGH_VOLATILITY,charts/sample_004.svg,examples/sample_004.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-02-02T05:15:00+00:00,2026-02-02T09:45:00+00:00,NUMBER_THEORY_LEVEL_NEAR|LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_005,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,HIGH,2026-02-01T23:45:00+00:00,2026-02-02T04:15:00+00:00,2026-02-02T01:15:00+00:00,M15,2026-02-02,2026-02,ASIA_OPEN,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4867.12,True,HIGH_VOLATILITY,charts/sample_005.svg,examples/sample_005.html,REVIEWABLE_M1_M5,196,40,14,4,196,40,14,4,2026-02-01T23:45:00+00:00,2026-02-02T04:15:00+00:00,ASIA_OPEN_CONTEXT|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_006,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-02-03T23:30:00+00:00,2026-02-04T04:00:00+00:00,2026-02-04T01:00:00+00:00,M15,2026-02-04,2026-02,ASIA_OPEN,SWEPT_LIQUIDITY_LEVEL,SWEPT_LIQUIDITY_LEVEL,MEDIUM,4969.81,True,HIGH_VOLATILITY,charts/sample_006.svg,examples/sample_006.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-02-03T23:30:00+00:00,2026-02-04T04:00:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|ASIA_OPEN_CONTEXT|SWEPT_LIQUIDITY_LEVEL_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_007,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-02-02T23:30:00+00:00,2026-02-03T04:00:00+00:00,2026-02-03T01:00:00+00:00,M15,2026-02-03,2026-02,ASIA_OPEN,UNKNOWN,UNKNOWN,UNKNOWN,,True,HIGH_VOLATILITY,charts/sample_007.svg,examples/sample_007.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-02-02T23:30:00+00:00,2026-02-03T04:00:00+00:00,ASIA_OPEN_CONTEXT,NO_DEFENSIBLE_ENTRY_LEVEL_METADATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_008,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-03-02T01:30:00+00:00,2026-03-02T06:00:00+00:00,2026-03-02T03:00:00+00:00,M15,2026-03-02,2026-03,ASIA,ROUND_LEVEL,ROUND_LEVEL,HIGH,5340.0,True,HIGH_VOLATILITY,charts/sample_008.svg,examples/sample_008.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-02T01:30:00+00:00,2026-03-02T06:00:00+00:00,NUMBER_THEORY_LEVEL_NEAR|LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_009,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,HIGH,2026-03-02T05:45:00+00:00,2026-03-02T10:15:00+00:00,2026-03-02T07:15:00+00:00,M15,2026-03-02,2026-03,LONDON,SWEEP_EXTREME,SWEEP_EXTREME,LOW,5345.23,True,HIGH_VOLATILITY,charts/sample_009.svg,examples/sample_009.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-02T05:45:00+00:00,2026-03-02T10:15:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_010,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-03-02T23:30:00+00:00,2026-03-03T04:00:00+00:00,2026-03-03T01:00:00+00:00,M15,2026-03-03,2026-03,ASIA_OPEN,SWEPT_LIQUIDITY_LEVEL,SWEPT_LIQUIDITY_LEVEL,MEDIUM,5346.37,True,HIGH_VOLATILITY,charts/sample_010.svg,examples/sample_010.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-03-02T23:30:00+00:00,2026-03-03T04:00:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|ASIA_OPEN_CONTEXT|SWEPT_LIQUIDITY_LEVEL_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_011,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-03-03T23:30:00+00:00,2026-03-04T04:00:00+00:00,2026-03-04T01:00:00+00:00,M15,2026-03-04,2026-03,ASIA_OPEN,UNKNOWN,UNKNOWN,UNKNOWN,,True,HIGH_VOLATILITY,charts/sample_011.svg,examples/sample_011.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-03-03T23:30:00+00:00,2026-03-04T04:00:00+00:00,ASIA_OPEN_CONTEXT,NO_DEFENSIBLE_ENTRY_LEVEL_METADATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_012,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-04-01T04:30:00+00:00,2026-04-01T09:00:00+00:00,2026-04-01T06:00:00+00:00,M15,2026-04-01,2026-04,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,4690.0,True,HIGH_VOLATILITY,charts/sample_012.svg,examples/sample_012.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-01T04:30:00+00:00,2026-04-01T09:00:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_013,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,HIGH,2026-03-31T23:45:00+00:00,2026-04-01T04:15:00+00:00,2026-04-01T01:15:00+00:00,M15,2026-04-01,2026-04,ASIA,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4663.03,True,HIGH_VOLATILITY,charts/sample_013.svg,examples/sample_013.html,REVIEWABLE_M1_M5,196,40,14,4,196,40,14,4,2026-03-31T23:45:00+00:00,2026-04-01T04:15:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_014,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-04-13T23:30:00+00:00,2026-04-14T04:00:00+00:00,2026-04-14T01:00:00+00:00,M15,2026-04-14,2026-04,ASIA,SWEPT_LIQUIDITY_LEVEL,SWEPT_LIQUIDITY_LEVEL,MEDIUM,4750.12,True,HIGH_VOLATILITY,charts/sample_014.svg,examples/sample_014.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-04-13T23:30:00+00:00,2026-04-14T04:00:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|SWEPT_LIQUIDITY_LEVEL_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_015,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,UNKNOWN,2026-04-08T23:30:00+00:00,2026-04-09T04:00:00+00:00,2026-04-09T01:00:00+00:00,M15,2026-04-09,2026-04,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,,True,HIGH_VOLATILITY,charts/sample_015.svg,examples/sample_015.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-04-08T23:30:00+00:00,2026-04-09T04:00:00+00:00,LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE,NO_DEFENSIBLE_ENTRY_LEVEL_METADATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_016,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-05-01T00:15:00+00:00,2026-05-01T04:45:00+00:00,2026-05-01T01:45:00+00:00,M15,2026-05-01,2026-05,ASIA,ROUND_LEVEL,ROUND_LEVEL,HIGH,4630.0,True,HIGH_VOLATILITY,charts/sample_016.svg,examples/sample_016.html,REVIEWABLE_M1_M5,226,46,16,4,226,46,16,4,2026-05-01T00:15:00+00:00,2026-05-01T04:45:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_017,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-05-01T05:30:00+00:00,2026-05-01T10:00:00+00:00,2026-05-01T07:00:00+00:00,M15,2026-05-01,2026-05,LONDON_OPEN,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4631.93,True,HIGH_VOLATILITY,charts/sample_017.svg,examples/sample_017.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-05-01T05:30:00+00:00,2026-05-01T10:00:00+00:00,LONDON_OPEN_CONTEXT|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_018,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-05-06T23:30:00+00:00,2026-05-07T04:00:00+00:00,2026-05-07T01:00:00+00:00,M15,2026-05-07,2026-05,ASIA,SWEPT_LIQUIDITY_LEVEL,SWEPT_LIQUIDITY_LEVEL,MEDIUM,4678.94,True,MID_VOLATILITY,charts/sample_018.svg,examples/sample_018.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-05-06T23:30:00+00:00,2026-05-07T04:00:00+00:00,M15_SWING_LOW_SWEEP_VISUAL_CANDIDATE|LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|SWEPT_LIQUIDITY_LEVEL_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_019,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,UNKNOWN,2026-05-11T23:30:00+00:00,2026-05-12T04:00:00+00:00,2026-05-12T01:00:00+00:00,M15,2026-05-12,2026-05,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,,True,HIGH_VOLATILITY,charts/sample_019.svg,examples/sample_019.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-05-11T23:30:00+00:00,2026-05-12T04:00:00+00:00,LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE,NO_DEFENSIBLE_ENTRY_LEVEL_METADATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_020,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-01-30T03:45:00+00:00,2026-01-30T08:15:00+00:00,2026-01-30T05:15:00+00:00,M15,2026-01-30,2026-01,ASIA,ROUND_LEVEL,ROUND_LEVEL,HIGH,5200.0,True,HIGH_VOLATILITY,charts/sample_020.svg,examples/sample_020.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-01-30T03:45:00+00:00,2026-01-30T08:15:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_021,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,HIGH,2026-01-30T08:00:00+00:00,2026-01-30T12:30:00+00:00,2026-01-30T09:30:00+00:00,M15,2026-01-30,2026-01,LONDON,SWEEP_EXTREME,SWEEP_EXTREME,LOW,5186.51,True,HIGH_VOLATILITY,charts/sample_021.svg,examples/sample_021.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-01-30T08:00:00+00:00,2026-01-30T12:30:00+00:00,M15_SWING_LOW_SWEEP_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_022,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-02-02T09:45:00+00:00,2026-02-02T14:15:00+00:00,2026-02-02T11:15:00+00:00,M15,2026-02-02,2026-02,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,4690.0,True,HIGH_VOLATILITY,charts/sample_022.svg,examples/sample_022.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-02T09:45:00+00:00,2026-02-02T14:15:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_023,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,HIGH,2026-02-02T14:45:00+00:00,2026-02-02T19:15:00+00:00,2026-02-02T16:15:00+00:00,M15,2026-02-02,2026-02,NEW_YORK,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4669.45,True,HIGH_VOLATILITY,charts/sample_023.svg,examples/sample_023.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-02T14:45:00+00:00,2026-02-02T19:15:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_024,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-02-05T23:30:00+00:00,2026-02-06T04:00:00+00:00,2026-02-06T01:00:00+00:00,M15,2026-02-06,2026-02,ASIA_OPEN,SWEPT_LIQUIDITY_LEVEL,SWEPT_LIQUIDITY_LEVEL,MEDIUM,4759.71,True,HIGH_VOLATILITY,charts/sample_024.svg,examples/sample_024.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-02-05T23:30:00+00:00,2026-02-06T04:00:00+00:00,M15_SWING_LOW_SWEEP_VISUAL_CANDIDATE|ASIA_OPEN_CONTEXT|SWEPT_LIQUIDITY_LEVEL_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_025,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-02-09T23:30:00+00:00,2026-02-10T04:00:00+00:00,2026-02-10T01:00:00+00:00,M15,2026-02-10,2026-02,ASIA_OPEN,UNKNOWN,UNKNOWN,UNKNOWN,,True,MID_VOLATILITY,charts/sample_025.svg,examples/sample_025.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-02-09T23:30:00+00:00,2026-02-10T04:00:00+00:00,ASIA_OPEN_CONTEXT,NO_DEFENSIBLE_ENTRY_LEVEL_METADATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_026,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-03-02T10:30:00+00:00,2026-03-02T15:00:00+00:00,2026-03-02T12:00:00+00:00,M15,2026-03-02,2026-03,NEW_YORK,ROUND_LEVEL,ROUND_LEVEL,HIGH,5390.0,True,HIGH_VOLATILITY,charts/sample_026.svg,examples/sample_026.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-02T10:30:00+00:00,2026-03-02T15:00:00+00:00,NUMBER_THEORY_LEVEL_NEAR|LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_027,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-03-02T15:00:00+00:00,2026-03-02T19:30:00+00:00,2026-03-02T16:30:00+00:00,M15,2026-03-02,2026-03,NEW_YORK,SWEEP_EXTREME,SWEEP_EXTREME,LOW,5324.65,True,HIGH_VOLATILITY,charts/sample_027.svg,examples/sample_027.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-02T15:00:00+00:00,2026-03-02T19:30:00+00:00,M15_SWING_LOW_SWEEP_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_028,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-03-04T23:30:00+00:00,2026-03-05T04:00:00+00:00,2026-03-05T01:00:00+00:00,M15,2026-03-05,2026-03,ASIA_OPEN,SWEPT_LIQUIDITY_LEVEL,SWEPT_LIQUIDITY_LEVEL,MEDIUM,5153.08,True,HIGH_VOLATILITY,charts/sample_028.svg,examples/sample_028.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-03-04T23:30:00+00:00,2026-03-05T04:00:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|ASIA_OPEN_CONTEXT|SWEPT_LIQUIDITY_LEVEL_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_029,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-03-05T23:30:00+00:00,2026-03-06T04:00:00+00:00,2026-03-06T01:00:00+00:00,M15,2026-03-06,2026-03,ASIA_OPEN,UNKNOWN,UNKNOWN,UNKNOWN,,True,HIGH_VOLATILITY,charts/sample_029.svg,examples/sample_029.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-03-05T23:30:00+00:00,2026-03-06T04:00:00+00:00,ASIA_OPEN_CONTEXT,NO_DEFENSIBLE_ENTRY_LEVEL_METADATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_030,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-04-01T20:30:00+00:00,2026-04-02T01:00:00+00:00,2026-04-01T22:00:00+00:00,M15,2026-04-01,2026-04,ASIA,ROUND_LEVEL,ROUND_LEVEL,HIGH,4760.0,True,HIGH_VOLATILITY,charts/sample_030.svg,examples/sample_030.html,REVIEWABLE_M1_M5,151,31,11,3,151,31,11,3,2026-04-01T20:30:00+00:00,2026-04-02T01:00:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_031,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,HIGH,2026-04-01T09:00:00+00:00,2026-04-01T13:30:00+00:00,2026-04-01T10:30:00+00:00,M15,2026-04-01,2026-04,LONDON,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4733.22,True,HIGH_VOLATILITY,charts/sample_031.svg,examples/sample_031.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-01T09:00:00+00:00,2026-04-01T13:30:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_032,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-04-14T23:30:00+00:00,2026-04-15T04:00:00+00:00,2026-04-15T01:00:00+00:00,M15,2026-04-15,2026-04,ASIA,SWEPT_LIQUIDITY_LEVEL,SWEPT_LIQUIDITY_LEVEL,MEDIUM,4846.31,True,MID_VOLATILITY,charts/sample_032.svg,examples/sample_032.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-04-14T23:30:00+00:00,2026-04-15T04:00:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|SWEPT_LIQUIDITY_LEVEL_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_033,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,UNKNOWN,2026-04-12T23:30:00+00:00,2026-04-13T04:00:00+00:00,2026-04-13T01:00:00+00:00,M15,2026-04-13,2026-04,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,,True,HIGH_VOLATILITY,charts/sample_033.svg,examples/sample_033.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-04-12T23:30:00+00:00,2026-04-13T04:00:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE,NO_DEFENSIBLE_ENTRY_LEVEL_METADATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_034,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-05-01T11:00:00+00:00,2026-05-01T15:30:00+00:00,2026-05-01T12:30:00+00:00,M15,2026-05-01,2026-05,NEW_YORK,ROUND_LEVEL,ROUND_LEVEL,HIGH,4570.0,True,HIGH_VOLATILITY,charts/sample_034.svg,examples/sample_034.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-05-01T11:00:00+00:00,2026-05-01T15:30:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_035,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,HIGH,2026-05-01T15:45:00+00:00,2026-05-01T20:15:00+00:00,2026-05-01T17:15:00+00:00,M15,2026-05-01,2026-05,OTHER,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4642.04,True,HIGH_VOLATILITY,charts/sample_035.svg,examples/sample_035.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-05-01T15:45:00+00:00,2026-05-01T20:15:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_036,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-05-07T23:30:00+00:00,2026-05-08T04:00:00+00:00,2026-05-08T01:00:00+00:00,M15,2026-05-08,2026-05,ASIA,SWEPT_LIQUIDITY_LEVEL,SWEPT_LIQUIDITY_LEVEL,MEDIUM,4687.61,True,MID_VOLATILITY,charts/sample_036.svg,examples/sample_036.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-05-07T23:30:00+00:00,2026-05-08T04:00:00+00:00,M15_SWING_LOW_SWEEP_VISUAL_CANDIDATE|SWEPT_LIQUIDITY_LEVEL_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_037,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-01-30T12:45:00+00:00,2026-01-30T17:15:00+00:00,2026-01-30T14:15:00+00:00,M15,2026-01-30,2026-01,NEW_YORK_OPEN,ROUND_LEVEL,ROUND_LEVEL,HIGH,5120.0,True,HIGH_VOLATILITY,charts/sample_037.svg,examples/sample_037.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-01-30T12:45:00+00:00,2026-01-30T17:15:00+00:00,NUMBER_THEORY_LEVEL_NEAR|NEW_YORK_OPEN_CONTEXT|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
